N,P,K,temperature,humidity,ph,rainfall,label
99,50,50,22.636409092866423,84.94120543157129,6.197957016354421,167.23994955893502,0
110,38,97,30.685515063202885,61.940606805453946,6.911648967441504,153.7712937415909,0
96,69,83,26.345959608587115,83.2163896719047,6.203846862030263,283.8784934932269,0
71,69,50,28.31307553091989,77.75091486918977,6.405267546171032,185.61502025622093,0
77,33,51,29.86750335154437,89.12298619424348,5.525351285197304,190.73531471265596,0
104,70,30,24.68958945826471,72.20915728902791,6.782960031247013,150.4381548932043,0
110,41,35,22.456487455023836,64.20072292659952,5.553628615582611,295.7299036351576,0
89,43,64,26.47468141322458,74.22865261293782,6.181734882542083,230.55112325270375,0
98,75,91,30.333170714730123,85.31773837835172,5.5698160430619215,219.4277932523776,0
98,71,83,31.317537194328164,71.91045123711575,5.174185533591543,242.5599774176702,0
70,68,84,30.74222524685176,74.80639741020356,6.404517532063329,298.92252584986056,0
95,74,30,25.89872352941544,81.89580926545435,6.764517112189695,250.6414507113762,0
61,77,62,30.237903842212948,88.65181534454968,6.642396565100453,150.23476577872094,0
95,52,59,24.57607220333722,61.78574101043315,6.207590905898775,252.98848702389103,0
115,33,62,26.56236508955542,71.0715906528275,5.242050000970386,212.8421685281213,0
64,70,68,26.126753260833965,79.38288525015189,6.292900180249214,283.2058596540177,0
59,43,80,31.13286947576237,78.37720405034457,6.74739718693269,258.5959583199141,0
76,31,67,30.290177325454913,89.737896802009,6.640025258238712,254.23235605139388,0
61,64,94,22.843923805445424,71.98106245184073,6.820269273564269,271.2033944859829,0
74,52,53,28.522916485919396,85.3681308896972,6.38498565333845,214.48966160852223,0
94,38,82,30.617424949182954,77.7085662885948,5.452558216428463,207.63594302060721,0
116,57,73,31.166352358412073,72.9295566153989,5.6377336366422774,237.32981198911708,0
106,65,62,27.258125988733237,75.35044159744535,5.331256694056531,246.86107651434185,0
86,30,94,31.466444339935464,70.19306481453354,6.034478763428664,206.83654170882215,0
84,72,40,25.112174950633936,80.31361919205028,6.211558498905381,204.689059229631,0
105,41,94,23.052591851970124,65.02079199415884,6.944050512993182,184.2730120132156,0
108,32,74,25.842067129858002,61.169880377247345,5.061911581838687,208.19801399203044,0
100,79,35,29.562136139501767,73.75569026645672,5.5784895439453095,285.0124774524721,0
86,71,64,30.884036723086812,78.08828629438385,6.653414719482975,297.60197448156964,0
108,76,46,25.85511904736922,70.21161312763518,6.08281521469517,173.12175647677307,0
98,42,63,23.683369559191302,67.40722280002757,6.677098429805657,203.4278470676391,0
81,74,80,23.771709252718654,75.22339098359227,6.354774643037434,185.25558222057376,0
60,68,97,25.472770390305076,77.41402802981088,5.278393402691391,216.60656238033044,0
60,65,80,29.823883294600872,82.0373376936424,5.6009787712008645,198.87346763466746,0
73,48,66,29.308180287118088,64.43952442097505,6.705115563803107,256.6327075023479,0
68,56,40,25.534607405467824,73.75399273707774,5.0759631265797065,261.8790057940518,0
54,46,85,24.757675682513568,86.31271743054566,6.888084187650795,172.31939541076736,0
68,55,77,22.9367242070591,82.63863664795775,5.983862200211458,195.36712174340698,0
82,53,52,25.865405068230277,75.33826386602253,5.984650960002364,236.59185438496968,0
100,43,80,28.021169853547796,77.74220278267464,6.613178684652554,221.4725075667439,0
94,46,48,25.118990800042805,67.68142695314863,5.061580099320896,295.7299563585883,0
110,60,51,28.877220424305605,81.68120873094685,6.385064863074216,170.16526941121828,0
70,45,95,25.334073221591105,81.9915356957998,6.057156219444394,269.00910214580216,0
84,48,37,31.946486415599978,62.69436462848322,5.004635095809627,156.6242904266747,0
85,54,66,29.40476131953519,64.28550861902517,6.506855844513938,265.33841731614615,0
50,65,64,28.136041142374584,62.65814141909037,5.975255619334422,161.64740020074075,0
53,59,32,28.32089829506242,77.31121993385733,6.395512552146859,150.91331223597587,0
65,31,69,23.129316426860115,85.26223312195738,5.484462435649133,221.73898262928353,0
115,31,42,28.668544210142677,66.33337413498408,6.726801533714004,210.19590363295683,0
104,56,82,30.42230746343948,76.46941348324926,5.438547923847752,155.0503767320809,0
68,48,86,29.596114286997967,65.63528557613323,6.439582906709372,280.04002025278254,0
59,65,83,22.71775806226513,80.47851663670207,5.483863360631059,257.09289487598846,0
102,53,51,27.632889309538147,63.5986107907167,6.8335833814046705,258.098271792467,0
61,60,63,23.33828362999693,78.88673090675209,5.108664069645807,262.29678511893,0
106,60,55,29.150387188506837,77.80457288927803,6.7914534518523455,237.4899776719568,0
57,70,35,24.46823869201902,82.22712168456215,5.632540299458613,165.28385820990204,0
114,72,48,27.649843576752538,85.9964394524726,6.143618327214307,286.07997323409336,0
100,42,78,25.773136614063237,88.0896346190747,6.350280122299337,167.40340220222538,0
78,62,89,28.327118787486008,81.11571274902994,5.008726539300618,175.04296331207982,0
70,72,42,23.828072366569003,68.35318224751303,5.259201302390884,251.41623471216167,0
74,59,50,26.75406607850074,79.03019219133613,6.998932496431261,165.72120974963582,0
97,68,57,30.658201652223553,74.27903193034967,5.221955049170296,245.16362179298756,0
62,47,42,26.1579750068745,81.58961449831591,5.7423232295714834,280.4644765022566,0
103,51,74,22.359386749215535,71.84203061534484,6.86161459463298,168.85864034883394,0
52,57,99,28.448326040223137,71.8539272283451,6.426413766565235,179.88229123410798,0
70,72,42,22.580919520803498,63.34536636963829,6.031723805424656,190.13890150919573,0
102,39,75,24.41888883554146,87.3320610830215,6.67653071909141,256.40744506310864,0
63,39,64,26.928645844474467,72.12869241764608,6.061875356824188,239.26975123585223,0
73,58,72,30.776470196507816,61.24970455148047,5.7952951591840725,264.3463548032908,0
77,45,76,24.1980534882319,63.94554800749134,6.7142591197125645,236.3033104877334,0
91,76,63,23.81739190709463,73.06522876416572,5.664198730786273,201.27055582382738,0
104,36,86,25.717392949063303,60.04060877146404,5.599601055130472,246.96881124568958,0
56,65,80,22.235949646455293,86.95681814024518,6.566396826597252,267.056418535647,0
94,51,88,25.029157288331927,61.97084576863097,5.456470726987398,186.9905452467037,0
77,42,73,22.578444494471604,88.73369402964612,6.885448638188224,267.7784314722613,0
99,40,44,27.612935429484025,83.30784030981677,5.409962419053633,258.8440800411624,0
106,55,54,29.81321855747305,77.34895198261083,5.29392541917642,271.6685654900206,0
117,76,57,28.428189148001742,84.29580562081759,6.894790499172894,200.60102115255353,0
103,76,60,29.077213502675274,61.866096784941085,5.2946060885579405,151.17623861578753,0
101,70,83,26.156421866859056,69.05750100232505,6.522176612047751,203.140164726157,0
70,75,98,28.20908590217708,87.85980861044649,6.5217086890289915,232.02894614626894,0
95,42,32,23.65749779820156,73.36624916225672,5.418370930815856,157.4968542989518,0
82,46,79,30.53784921704667,67.25931390951136,6.921253951026399,179.53885566801426,0
97,55,91,27.695397795671035,67.78625349528271,5.873991771331242,239.0341403068179,0
104,67,55,22.14190049395767,84.88174880875538,6.464245213685912,203.25615846779374,0
66,72,72,27.21459638721472,89.3192372397451,6.514620414268878,174.2507154355443,0
57,59,94,26.58234650392834,83.4404652184322,6.920335569457491,264.53686032998587,0
93,38,66,22.090384690792924,70.71088031910037,6.8523881368635635,184.30151694054132,0
92,50,71,25.216699896595486,85.44126268804452,6.457722884539894,164.3098915969816,0
76,58,96,30.946427975776345,60.01328344311624,6.80276619328387,173.07105369624117,0
76,63,30,22.44911298995616,82.83023770486176,5.743448132804686,208.868727934422,0
84,64,46,29.875490858587792,67.53004149786901,6.128148057667035,203.78676922873098,0
117,30,30,23.91592945734826,87.54717260026311,5.203607365899074,225.89368616023975,0
90,70,34,22.360188182914264,65.25665316317482,6.733540709012001,192.37181159655398,0
117,34,40,27.633246420330465,72.82505493984335,5.6526768618639744,275.94894835631857,0
109,36,76,31.037575717751423,85.37548651379903,5.801883524946094,264.46625454019625,0
72,71,44,27.44505769049228,66.13382658164136,5.510618153007863,194.35420110624062,0
95,57,97,24.95241802489642,86.38489712184379,5.920004791161598,164.25795682990392,0
76,69,92,25.321910331156047,80.80854172421385,6.542245631703773,248.19760302989317,0
116,63,86,26.632936532727967,61.36209844406078,5.580058387297812,289.651495632795,0
102,70,86,27.90431089822693,61.83992866929848,5.724352509597456,258.4692410823831,0
89,36,67,22.100906066890246,73.1244577982463,6.765468761346844,157.78514153809635,0
117,57,67,29.317247365642128,79.2190677840776,5.83188780916371,263.86034088875635,0
107,79,59,25.25295134023031,81.37863999295539,6.6335589330112725,177.2420951634904,0
96,65,68,24.204884346891063,82.8744865342666,6.084942006925312,172.4402174290429,0
65,60,71,29.093208284726096,65.01963912003181,6.5612634348511145,237.56591707711675,0
60,61,39,26.818674792746165,70.85130764578741,6.898417253741025,244.8239248779686,0
70,66,94,29.08489697492797,65.16267687885778,6.944839998080207,217.32204686199088,0
115,69,44,29.143266357349976,73.85148431439357,6.841989042193152,254.1893140879928,0
88,46,63,30.07070903866703,65.85721808869476,5.6906839044897755,200.3415681404764,0
101,32,92,29.64719141476279,80.13165851579743,5.870648442910472,232.3964657220156,0
116,55,44,27.06672648982746,71.61711813534288,6.813144421344326,152.40927974715092,0
92,64,87,28.15911915676721,85.29834272809207,5.195028651281795,233.84709511496612,0
78,48,35,27.464303160778474,89.01105825768438,5.103337443315922,225.71933974567924,0
76,45,35,23.184923587684004,88.84540016949254,6.428821527253197,292.870067503177,0
92,39,49,28.771524124576736,78.75087558255618,5.63309933053574,272.4616177447546,0
106,66,36,25.1286316085513,88.05891295635983,6.7013605212096925,297.28585471148085,0
100,47,41,24.876327290436784,69.20329798566424,5.705917006904713,243.19386735744152,0
54,57,98,22.683532003099586,83.51279527452321,5.571516649185412,214.9150319398894,0
68,51,98,22.72111092929435,66.16204225434088,5.762882082826623,297.3074305523944,0
103,36,43,29.809958936149915,83.55806434548046,6.202205391248657,298.5542672997558,0
73,47,92,26.32018927594506,89.41106222826555,5.135005093367644,227.80514915708926,0
66,31,35,27.477846943833192,89.36872521123313,6.110990848211721,178.4722954458234,0
90,78,78,25.976123785528706,67.92828789475918,5.410665877413599,222.4559546338335,0
51,53,67,31.68537331699892,78.10911601678126,5.153958934129933,161.33754207811006,0
69,56,70,22.920669860824756,77.97133761451144,6.247297556580532,247.27572301780322,0
79,63,51,31.65015369454472,67.52679137073308,6.352052576105095,255.99448048180642,0
97,35,88,24.710962537640658,77.93004848108109,6.732191267223383,292.01005933850934,0
75,54,39,28.122581507618445,66.39255026054424,6.878114191934374,151.00231938358317,0
71,65,59,28.801118854469728,72.24455072600094,5.030789783382617,237.43890852063947,0
98,38,65,31.396515112935084,66.61451080419913,6.451451820728207,242.58735312730886,0
81,61,35,31.770069544389436,63.0567930261881,5.016639884454384,215.03741889489214,0
84,50,54,26.34020972708759,67.76134926466322,5.868806638013219,258.5171726775002,0
75,48,46,27.468759658760447,80.12026576146977,6.401735271722864,180.6036998607868,0
88,78,52,22.50018576821112,87.3456387997595,5.059008110290412,203.39565487325916,0
118,72,77,31.11168285180079,70.64582492238443,5.849543060850106,182.3016572073829,0
82,40,45,22.811491785362392,88.54472130530363,6.6769836676860495,270.7635477743494,0
68,65,88,24.833047624249307,83.60308510071383,5.7948963137981835,227.04165698164869,0
57,75,35,29.99718763964861,70.0082036708713,6.730386694795622,287.28857773767345,0
86,38,85,29.873733450051056,72.34018399497431,6.74744584036445,245.6931394027108,0
89,65,66,29.839873586893553,72.58168835000914,6.000160236543165,267.76465711435617,0
107,42,33,27.902326591508928,72.22898573938967,5.939051084087725,154.24669116040016,0
50,32,67,28.55173714524338,67.80709793955688,5.318984525082716,174.06939214068396,0
54,78,50,29.46776639533718,81.61696645933219,6.652976180391525,216.93018314663155,0
117,34,30,25.09806875322469,67.49870839192863,6.0300113194194465,230.3330722319509,0
70,53,54,30.281168290063427,66.48180348734299,6.6186487965705245,267.95365995922225,0
98,71,87,31.411208125336735,86.28958299426935,5.20513592516718,208.90961149071245,0
84,68,51,27.215993960113583,83.83456900945473,6.768753094045943,201.71721301089704,0
116,59,86,22.132510335039104,68.8782866657597,5.918378467465123,211.66404133206595,0
81,75,52,26.296085921323634,82.21878446683111,6.725944797973925,229.78336185112713,0
67,59,51,27.413696101572686,70.35689861009918,5.828401851143661,259.8620797219003,0
59,76,65,23.184150391759317,66.35682991320327,5.622004989465361,175.0396606226252,0
96,48,44,29.49390452801159,77.15736611551802,6.972493343902803,212.21037404512066,0
82,62,48,28.78978493038042,72.35594221252488,6.507189261491506,180.55007066590272,0
62,30,63,22.221414754726293,88.35342566268027,6.39325454243478,224.35556253478364,0
110,58,68,23.42841964814332,80.76220941073106,5.412504227672305,208.7789059782039,0
98,32,36,29.72986721305587,88.54326086177043,6.5529786053020365,241.70049033249703,0
92,54,32,27.606782949389498,78.85279369843761,6.377263258615751,187.99085752840728,0
74,57,85,30.36117703207249,84.64165088702083,6.686652335575767,222.76419899693104,0
100,70,58,23.834421964034345,85.64922058684422,6.7651197535446945,219.9464634210255,0
102,75,59,28.47774232950342,60.46524991879777,5.5617639303724875,181.1934538934085,0
57,51,35,25.894049389788755,76.2528289280269,6.936131624101518,159.98470918713343,0
106,78,74,26.504785714705953,75.40104630674746,6.9784355079155,184.73226539475732,0
116,48,32,25.50520534286162,71.17599821278652,5.137427355447922,205.43612991401596,0
109,40,59,24.17667399580536,79.85052865199569,5.967978736359495,150.7970213502519,0
110,44,77,22.66463325776272,82.99545148597754,6.167427175462728,267.2939965736939,0
94,68,87,29.585018809163905,60.43884776633027,5.414484599537756,256.98538021250056,0
108,36,38,25.469626597345584,71.72265456988912,5.31735774737937,188.734652949924,0
52,50,93,29.743026829445952,85.57754864815028,6.08329283643352,263.74009380840886,0
91,42,40,24.709426983163652,66.06762541573605,5.627653616448831,186.22509419892504,0
108,31,39,27.070596467387183,65.63761142445969,5.153943338761748,254.42342177068878,0
61,55,52,28.5951076864077,83.88724351624106,5.5438920788368975,253.85383836915872,0
116,67,96,28.363742815333744,69.73535400526026,5.5390237245845455,178.63898776074652,0
62,56,36,24.646350269253574,79.85906834381606,6.629879457081079,266.703786471698,0
72,35,62,26.323462264033473,60.93447278380173,5.519152898550098,155.0514605811696,0
70,61,64,30.243268918792694,78.90119635439947,6.716240788502207,267.5658583525874,0
105,75,88,27.14201040009339,82.08686647585651,5.872839197459186,250.01578646758458,0
67,31,37,24.4900873610909,77.30107196573269,5.134511827934736,164.23769052325045,0
69,41,72,31.33571083457648,84.04043975621425,6.348517684012998,150.85778720411838,0
